Pbr-3Re2-7_22340;Blue light- and temperature-regulated antirepressor YcgF;Pbr-51MFCVI2_01590;Blue light- and temperature-regulated antirepressor YcgF;Pbr-BS3663_14420;Blue light- and temperature-regulated antirepressor YcgF;Pbr-L13-6-12_24635;Blue light- and temperature-regulated antirepressor YcgF;Pbr-LBUM300_23835;Blue light- and temperature-regulated antirepressor YcgF;Pbr-NFM421_22980;Blue light- and temperature-regulated antirepressor YcgF;Pbr-PA1G7_25865;Blue light- and temperature-regulated antirepressor YcgF;Pbr-PP1_210F_10630;Blue light- and temperature-regulated antirepressor YcgF;Pbr-TM1A3_08930;Blue light- and temperature-regulated antirepressor YcgF
Pbr-3Re2-7_22345;hypothetical protein;Pbr-51MFCVI2_01580;hypothetical protein;Pbr-BS3663_14425;hypothetical protein;Pbr-L13-6-12_24625;hypothetical protein;Pbr-LBUM300_23850;hypothetical protein;Pbr-NFM421_22985;hypothetical protein;Pbr-PA1G7_25875;hypothetical protein;Pbr-PP1_210F_10625;hypothetical protein;Pbr-TM1A3_08940;hypothetical protein
Pbr-3Re2-7_22350;Putative deoxyribonuclease RhsC;Pbr-51MFCVI2_01575;Putative deoxyribonuclease RhsC;Pbr-BS3663_14430;Putative deoxyribonuclease RhsC;Pbr-L13-6-12_24620;Putative deoxyribonuclease RhsC;Pbr-LBUM300_23855;Putative deoxyribonuclease RhsC;Pbr-NFM421_22990;Putative deoxyribonuclease RhsC;Pbr-PA1G7_25880;Putative deoxyribonuclease RhsC;Pbr-PP1_210F_10620;Putative deoxyribonuclease RhsC;Pbr-TM1A3_08950;Putative deoxyribonuclease RhsC
Pbr-3Re2-7_22355;hypothetical protein;Pbr-51MFCVI2_01570;hypothetical protein;Pbr-BS3663_14435;hypothetical protein;Pbr-L13-6-12_24615;hypothetical protein;Pbr-LBUM300_23860;hypothetical protein;Pbr-NFM421_22995;hypothetical protein;Pbr-PA1G7_25885;hypothetical protein;Pbr-PP1_210F_10615;hypothetical protein;Pbr-TM1A3_08955;hypothetical protein
Pbr-3Re2-7_22360;hypothetical protein;Pbr-51MFCVI2_01565;hypothetical protein;Pbr-BS3663_14440;hypothetical protein;Pbr-L13-6-12_24610;hypothetical protein;Pbr-LBUM300_23865;hypothetical protein;Pbr-NFM421_23000;hypothetical protein;Pbr-PA1G7_25890;hypothetical protein;Pbr-PP1_210F_10610;hypothetical protein;Pbr-TM1A3_08960;hypothetical protein
Pbr-3Re2-7_22365;helix-turn-helix protein;Pbr-51MFCVI2_01560;helix-turn-helix protein;Pbr-BS3663_14445;helix-turn-helix protein;Pbr-L13-6-12_24605;helix-turn-helix protein;Pbr-LBUM300_23870;helix-turn-helix protein;Pbr-NFM421_23005;helix-turn-helix protein;Pbr-PA1G7_25895;helix-turn-helix protein;Pbr-PP1_210F_10605;helix-turn-helix protein;Pbr-TM1A3_08965;helix-turn-helix protein
Pbr-3Re2-7_22370;hypothetical protein;Pbr-51MFCVI2_01555;hypothetical protein;Pbr-BS3663_14450;hypothetical protein;Pbr-L13-6-12_24600;hypothetical protein;Pbr-LBUM300_23875;hypothetical protein;Pbr-NFM421_23010;hypothetical protein;Pbr-PA1G7_25900;hypothetical protein;Pbr-PP1_210F_10600;hypothetical protein;Pbr-TM1A3_08970;hypothetical protein
Pbr-3Re2-7_22375;FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase;Pbr-51MFCVI2_01550;FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase;Pbr-BS3663_14455;FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase;Pbr-L13-6-12_24595;FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase;Pbr-LBUM300_23880;FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase;Pbr-NFM421_23015;FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase;Pbr-PA1G7_25905;FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase;Pbr-PP1_210F_10595;FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase;Pbr-TM1A3_08975;FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
Pbr-3Re2-7_22380;Cytochrome c;Pbr-51MFCVI2_01545;Cytochrome c;Pbr-BS3663_14460;Cytochrome c;Pbr-L13-6-12_24590;Cytochrome c;Pbr-LBUM300_23885;Cytochrome c;Pbr-NFM421_23020;Cytochrome c;Pbr-PA1G7_25910;Cytochrome c;Pbr-PP1_210F_10590;Cytochrome c;Pbr-TM1A3_08980;Cytochrome c
Pbr-3Re2-7_22385;Catalase;Pbr-51MFCVI2_01540;Catalase;Pbr-BS3663_14465;Catalase;Pbr-L13-6-12_24585;Catalase;Pbr-LBUM300_23890;Catalase;Pbr-NFM421_23025;Catalase;Pbr-PA1G7_25915;Catalase;Pbr-PP1_210F_10585;Catalase;Pbr-TM1A3_08985;Catalase
Pbr-3Re2-7_22410;Recombination-associated protein RdgC;Pbr-51MFCVI2_01515;Recombination-associated protein RdgC;Pbr-BS3663_14490;Recombination-associated protein RdgC;Pbr-L13-6-12_24560;Recombination-associated protein RdgC;Pbr-LBUM300_23915;Recombination-associated protein RdgC;Pbr-NFM421_23055;Recombination-associated protein RdgC;;;Pbr-PP1_210F_10560;Recombination-associated protein RdgC;Pbr-TM1A3_09010;Recombination-associated protein RdgC
Pbr-3Re2-7_22415;Sodium Bile acid symporter family protein;Pbr-51MFCVI2_01510;Sodium Bile acid symporter family protein;Pbr-BS3663_14495;Sodium Bile acid symporter family protein;Pbr-L13-6-12_24555;Sodium Bile acid symporter family protein;Pbr-LBUM300_23920;Sodium Bile acid symporter family protein;Pbr-NFM421_23060;Sodium Bile acid symporter family protein;Pbr-PA1G7_25930;Sodium Bile acid symporter family protein;Pbr-PP1_210F_10555;Sodium Bile acid symporter family protein;Pbr-TM1A3_09015;Sodium Bile acid symporter family protein
Pbr-3Re2-7_22420;Quaternary ammonium compound-resistance protein SugE;Pbr-51MFCVI2_01505;Quaternary ammonium compound-resistance protein SugE;Pbr-BS3663_14500;Quaternary ammonium compound-resistance protein SugE;Pbr-L13-6-12_24550;Quaternary ammonium compound-resistance protein SugE;Pbr-LBUM300_23925;Quaternary ammonium compound-resistance protein SugE;Pbr-NFM421_23065;Quaternary ammonium compound-resistance protein SugE;Pbr-PA1G7_25935;Quaternary ammonium compound-resistance protein SugE;Pbr-PP1_210F_10550;Quaternary ammonium compound-resistance protein SugE;Pbr-TM1A3_09025;Quaternary ammonium compound-resistance protein SugE
Pbr-3Re2-7_22425;Lysophospholipid transporter LplT;Pbr-51MFCVI2_01500;Lysophospholipid transporter LplT;Pbr-BS3663_14505;Lysophospholipid transporter LplT;Pbr-L13-6-12_24545;Lysophospholipid transporter LplT;Pbr-LBUM300_23930;Lysophospholipid transporter LplT;Pbr-NFM421_23075;Lysophospholipid transporter LplT;Pbr-PA1G7_25940;Lysophospholipid transporter LplT;Pbr-PP1_210F_10545;Lysophospholipid transporter LplT;Pbr-TM1A3_09030;Lysophospholipid transporter LplT
Pbr-3Re2-7_22430;C4-dicarboxylate transporter/malic acid transport protein;Pbr-51MFCVI2_01495;C4-dicarboxylate transporter/malic acid transport protein;Pbr-BS3663_14510;C4-dicarboxylate transporter/malic acid transport protein;Pbr-L13-6-12_24540;C4-dicarboxylate transporter/malic acid transport protein;Pbr-LBUM300_23935;C4-dicarboxylate transporter/malic acid transport protein;Pbr-NFM421_23080;C4-dicarboxylate transporter/malic acid transport protein;Pbr-PA1G7_25945;C4-dicarboxylate transporter/malic acid transport protein;Pbr-PP1_210F_10540;C4-dicarboxylate transporter/malic acid transport protein;Pbr-TM1A3_09035;C4-dicarboxylate transporter/malic acid transport protein
Pbr-3Re2-7_22435;Cupin domain protein;Pbr-51MFCVI2_01490;Cupin domain protein;Pbr-BS3663_14515;Cupin domain protein;Pbr-L13-6-12_24535;Cupin domain protein;Pbr-LBUM300_23940;Cupin domain protein;Pbr-NFM421_23085;Cupin domain protein;Pbr-PA1G7_25950;Cupin domain protein;Pbr-PP1_210F_10535;Cupin domain protein;Pbr-TM1A3_09040;Cupin domain protein
Pbr-3Re2-7_22440;multidrug resistance protein D;Pbr-51MFCVI2_01485;multidrug resistance protein D;Pbr-BS3663_14520;multidrug resistance protein D;Pbr-L13-6-12_24530;multidrug resistance protein D;Pbr-LBUM300_23945;multidrug resistance protein D;Pbr-NFM421_23090;multidrug resistance protein D;Pbr-PA1G7_25955;multidrug resistance protein D;Pbr-PP1_210F_10530;multidrug resistance protein D;Pbr-TM1A3_09045;hypothetical protein
Pbr-3Re2-7_22445;Transcriptional regulator, TetR family;Pbr-51MFCVI2_01480;Transcriptional regulator, TetR family;Pbr-BS3663_14525;Transcriptional regulator, TetR family;Pbr-L13-6-12_24525;Transcriptional regulator, TetR family;Pbr-LBUM300_23950;Transcriptional regulator, TetR family;Pbr-NFM421_23095;Transcriptional regulator, TetR family;Pbr-PA1G7_25960;Transcriptional regulator, TetR family;Pbr-PP1_210F_10525;Transcriptional regulator, TetR family;Pbr-TM1A3_09050;Transcriptional regulator, TetR family
Pbr-3Re2-7_22450;Non-motile and phage-resistance protein;Pbr-51MFCVI2_01475;Non-motile and phage-resistance protein;Pbr-BS3663_14530;Non-motile and phage-resistance protein;Pbr-L13-6-12_24520;Non-motile and phage-resistance protein;Pbr-LBUM300_23955;Non-motile and phage-resistance protein;Pbr-NFM421_23100;Non-motile and phage-resistance protein;Pbr-PA1G7_25965;Non-motile and phage-resistance protein;Pbr-PP1_210F_10520;Non-motile and phage-resistance protein;Pbr-TM1A3_09055;Non-motile and phage-resistance protein
Pbr-3Re2-7_22455;DNA recombination protein RmuC;Pbr-51MFCVI2_01470;DNA recombination protein RmuC;Pbr-BS3663_14535;DNA recombination protein RmuC;Pbr-L13-6-12_24515;DNA recombination protein RmuC;Pbr-LBUM300_23960;DNA recombination protein RmuC;Pbr-NFM421_23105;DNA recombination protein RmuC;Pbr-PA1G7_25970;DNA recombination protein RmuC;Pbr-PP1_210F_10510;DNA recombination protein RmuC;Pbr-TM1A3_09060;DNA recombination protein RmuC
Pbr-3Re2-7_22460;hypothetical protein;Pbr-51MFCVI2_01465;hypothetical protein;Pbr-BS3663_14540;hypothetical protein;Pbr-L13-6-12_24510;hypothetical protein;Pbr-LBUM300_23965;hypothetical protein;Pbr-NFM421_23110;hypothetical protein;Pbr-PA1G7_25975;hypothetical protein;Pbr-PP1_210F_10505;hypothetical protein;Pbr-TM1A3_09065;hypothetical protein
Pbr-3Re2-7_22465;hypothetical protein;Pbr-51MFCVI2_01460;hypothetical protein;Pbr-BS3663_14545;hypothetical protein;Pbr-L13-6-12_24505;hypothetical protein;Pbr-LBUM300_23970;hypothetical protein;Pbr-NFM421_23115;hypothetical protein;Pbr-PA1G7_25980;hypothetical protein;Pbr-PP1_210F_10500;hypothetical protein;Pbr-TM1A3_09070;hypothetical protein
Pbr-3Re2-7_22470;hypothetical protein;Pbr-51MFCVI2_01455;hypothetical protein;Pbr-BS3663_14550;hypothetical protein;Pbr-L13-6-12_24500;hypothetical protein;Pbr-LBUM300_23975;hypothetical protein;Pbr-NFM421_23120;hypothetical protein;Pbr-PA1G7_25985;hypothetical protein;Pbr-PP1_210F_10495;hypothetical protein;Pbr-TM1A3_09075;hypothetical protein
Pbr-3Re2-7_22475;Long-chain fatty acid transport protein precursor;Pbr-51MFCVI2_01450;Long-chain fatty acid transport protein precursor;Pbr-BS3663_14555;Long-chain fatty acid transport protein precursor;Pbr-L13-6-12_24495;Long-chain fatty acid transport protein precursor;Pbr-LBUM300_23980;Long-chain fatty acid transport protein precursor;Pbr-NFM421_23125;Long-chain fatty acid transport protein precursor;Pbr-PA1G7_25990;Long-chain fatty acid transport protein precursor;Pbr-PP1_210F_10490;Long-chain fatty acid transport protein precursor;Pbr-TM1A3_09080;Long-chain fatty acid transport protein precursor
Pbr-3Re2-7_22480;hypothetical protein;Pbr-51MFCVI2_01445;hypothetical protein;Pbr-BS3663_14560;hypothetical protein;Pbr-L13-6-12_24490;hypothetical protein;Pbr-LBUM300_23985;hypothetical protein;Pbr-NFM421_23130;hypothetical protein;Pbr-PA1G7_25995;hypothetical protein;Pbr-PP1_210F_10485;hypothetical protein;Pbr-TM1A3_09085;hypothetical protein
Pbr-3Re2-7_22485;hypothetical protein;Pbr-51MFCVI2_01440;hypothetical protein;Pbr-BS3663_14565;hypothetical protein;Pbr-L13-6-12_24485;hypothetical protein;Pbr-LBUM300_23990;hypothetical protein;Pbr-NFM421_23135;hypothetical protein;Pbr-PA1G7_26000;hypothetical protein;Pbr-PP1_210F_10480;hypothetical protein;Pbr-TM1A3_09090;hypothetical protein
Pbr-3Re2-7_22490;putative MFS-type transporter YhjX;Pbr-51MFCVI2_01435;putative MFS-type transporter YhjX;Pbr-BS3663_14570;putative MFS-type transporter YhjX;Pbr-L13-6-12_24480;putative MFS-type transporter YhjX;Pbr-LBUM300_23995;putative MFS-type transporter YhjX;Pbr-NFM421_23140;putative MFS-type transporter YhjX;Pbr-PA1G7_26005;putative MFS-type transporter YhjX;Pbr-PP1_210F_10475;putative MFS-type transporter YhjX;Pbr-TM1A3_09095;putative MFS-type transporter YhjX
Pbr-3Re2-7_22495;MarR family protein;Pbr-51MFCVI2_01430;MarR family protein;Pbr-BS3663_14575;MarR family protein;Pbr-L13-6-12_24475;MarR family protein;Pbr-LBUM300_24000;MarR family protein;Pbr-NFM421_23145;MarR family protein;Pbr-PA1G7_26010;MarR family protein;Pbr-PP1_210F_10470;MarR family protein;Pbr-TM1A3_09100;MarR family protein
Pbr-3Re2-7_22500;Cobalamin synthase;Pbr-51MFCVI2_01425;Cobalamin synthase;Pbr-BS3663_14580;Cobalamin synthase;Pbr-L13-6-12_24470;Cobalamin synthase;Pbr-LBUM300_24005;Cobalamin synthase;Pbr-NFM421_23150;Cobalamin synthase;Pbr-PA1G7_26015;Cobalamin synthase;Pbr-PP1_210F_10465;Cobalamin synthase;Pbr-TM1A3_09105;Cobalamin synthase
Pbr-3Re2-7_22505;Alpha-ribazole phosphatase;Pbr-51MFCVI2_01420;Alpha-ribazole phosphatase;Pbr-BS3663_14585;Alpha-ribazole phosphatase;Pbr-L13-6-12_24465;Alpha-ribazole phosphatase;Pbr-LBUM300_24010;Alpha-ribazole phosphatase;Pbr-NFM421_23155;Alpha-ribazole phosphatase;Pbr-PA1G7_26020;Alpha-ribazole phosphatase;Pbr-PP1_210F_10460;Alpha-ribazole phosphatase;Pbr-TM1A3_09110;Alpha-ribazole phosphatase
Pbr-3Re2-7_22510;Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase;Pbr-51MFCVI2_01415;Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase;Pbr-BS3663_14590;Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase;Pbr-L13-6-12_24460;Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase;Pbr-LBUM300_24015;Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase;Pbr-NFM421_23160;Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase;Pbr-PA1G7_26025;Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase;Pbr-PP1_210F_10455;Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase;Pbr-TM1A3_09115;Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
Pbr-3Re2-7_22515;Bifunctional adenosylcobalamin biosynthesis protein CobP;Pbr-51MFCVI2_01410;Bifunctional adenosylcobalamin biosynthesis protein CobP;Pbr-BS3663_14595;Bifunctional adenosylcobalamin biosynthesis protein CobP;Pbr-L13-6-12_24455;Bifunctional adenosylcobalamin biosynthesis protein CobP;Pbr-LBUM300_24020;Bifunctional adenosylcobalamin biosynthesis protein CobP;Pbr-NFM421_23165;Bifunctional adenosylcobalamin biosynthesis protein CobP;Pbr-PA1G7_26030;Bifunctional adenosylcobalamin biosynthesis protein CobP;Pbr-PP1_210F_10450;Bifunctional adenosylcobalamin biosynthesis protein CobP;Pbr-TM1A3_09120;Bifunctional adenosylcobalamin biosynthesis protein CobP
Pbr-3Re2-7_22520;Cobyric acid synthase;Pbr-51MFCVI2_01405;Cobyric acid synthase;Pbr-BS3663_14600;Cobyric acid synthase;Pbr-L13-6-12_24450;Cobyric acid synthase;Pbr-LBUM300_24025;Cobyric acid synthase;Pbr-NFM421_23170;Cobyric acid synthase;Pbr-PA1G7_26035;Cobyric acid synthase;Pbr-PP1_210F_10445;Cobyric acid synthase;Pbr-TM1A3_09125;Cobyric acid synthase
Pbr-3Re2-7_22525;Threonine-phosphate decarboxylase;Pbr-51MFCVI2_01400;Threonine-phosphate decarboxylase;Pbr-BS3663_14605;Threonine-phosphate decarboxylase;Pbr-L13-6-12_24445;Threonine-phosphate decarboxylase;Pbr-LBUM300_24030;Threonine-phosphate decarboxylase;Pbr-NFM421_23175;Threonine-phosphate decarboxylase;Pbr-PA1G7_26040;Threonine-phosphate decarboxylase;Pbr-PP1_210F_10440;Threonine-phosphate decarboxylase;Pbr-TM1A3_09130;Threonine-phosphate decarboxylase
Pbr-3Re2-7_22530;cobalamin biosynthesis protein;Pbr-51MFCVI2_01395;cobalamin biosynthesis protein;Pbr-BS3663_14610;cobalamin biosynthesis protein;Pbr-L13-6-12_24440;cobalamin biosynthesis protein;Pbr-LBUM300_24035;cobalamin biosynthesis protein;Pbr-NFM421_23180;cobalamin biosynthesis protein;Pbr-PA1G7_26045;cobalamin biosynthesis protein;Pbr-PP1_210F_10435;cobalamin biosynthesis protein;Pbr-TM1A3_09135;cobalamin biosynthesis protein
Pbr-3Re2-7_22535;5,6-dimethylbenzimidazole synthase;Pbr-51MFCVI2_01390;5,6-dimethylbenzimidazole synthase;Pbr-BS3663_14615;5,6-dimethylbenzimidazole synthase;Pbr-L13-6-12_24435;5,6-dimethylbenzimidazole synthase;Pbr-LBUM300_24040;5,6-dimethylbenzimidazole synthase;Pbr-NFM421_23185;5,6-dimethylbenzimidazole synthase;Pbr-PA1G7_26050;5,6-dimethylbenzimidazole synthase;Pbr-PP1_210F_10430;5,6-dimethylbenzimidazole synthase;Pbr-TM1A3_09140;5,6-dimethylbenzimidazole synthase
Pbr-3Re2-7_22540;Cobyrinic acid A,C-diamide synthase;Pbr-51MFCVI2_01385;Cobyrinic acid A,C-diamide synthase;Pbr-BS3663_14620;Cobyrinic acid A,C-diamide synthase;Pbr-L13-6-12_24430;Cobyrinic acid A,C-diamide synthase;Pbr-LBUM300_24045;Cobyrinic acid A,C-diamide synthase;Pbr-NFM421_23190;Cobyrinic acid A,C-diamide synthase;Pbr-PA1G7_26055;Cobyrinic acid A,C-diamide synthase;Pbr-PP1_210F_10425;Cobyrinic acid A,C-diamide synthase;Pbr-TM1A3_09145;Cobyrinic acid A,C-diamide synthase
Pbr-3Re2-7_22545;Cob(I)yrinic acid a,c-diamide adenosyltransferase;Pbr-51MFCVI2_01380;Cob(I)yrinic acid a,c-diamide adenosyltransferase;Pbr-BS3663_14625;Cob(I)yrinic acid a,c-diamide adenosyltransferase;Pbr-L13-6-12_24425;Cob(I)yrinic acid a,c-diamide adenosyltransferase;Pbr-LBUM300_24050;Cob(I)yrinic acid a,c-diamide adenosyltransferase;Pbr-NFM421_23195;Cob(I)yrinic acid a,c-diamide adenosyltransferase;Pbr-PA1G7_26060;Cob(I)yrinic acid a,c-diamide adenosyltransferase;Pbr-PP1_210F_10420;Cob(I)yrinic acid a,c-diamide adenosyltransferase;Pbr-TM1A3_09150;Cob(I)yrinic acid a,c-diamide adenosyltransferase
Pbr-3Re2-7_22550;hypothetical protein;Pbr-51MFCVI2_01375;hypothetical protein;Pbr-BS3663_14630;hypothetical protein;Pbr-L13-6-12_24420;hypothetical protein;Pbr-LBUM300_24055;hypothetical protein;Pbr-NFM421_23200;hypothetical protein;Pbr-PA1G7_26065;hypothetical protein;Pbr-PP1_210F_10415;hypothetical protein;Pbr-TM1A3_09155;hypothetical protein
Pbr-3Re2-7_22555;Membrane bound L-sorbosone dehydrogenase;Pbr-51MFCVI2_01370;Membrane bound L-sorbosone dehydrogenase;Pbr-BS3663_14635;Membrane bound L-sorbosone dehydrogenase;Pbr-L13-6-12_24415;Membrane bound L-sorbosone dehydrogenase;Pbr-LBUM300_24060;Membrane bound L-sorbosone dehydrogenase;Pbr-NFM421_23205;Membrane bound L-sorbosone dehydrogenase;Pbr-PA1G7_26070;Membrane bound L-sorbosone dehydrogenase;Pbr-PP1_210F_10410;Membrane bound L-sorbosone dehydrogenase;Pbr-TM1A3_09160;Membrane bound L-sorbosone dehydrogenase
Pbr-3Re2-7_22560;Murein DD-endopeptidase MepH precursor;Pbr-51MFCVI2_01365;Murein DD-endopeptidase MepH precursor;Pbr-BS3663_14640;Murein DD-endopeptidase MepH precursor;Pbr-L13-6-12_24410;Murein DD-endopeptidase MepH precursor;Pbr-LBUM300_24065;Murein DD-endopeptidase MepH precursor;Pbr-NFM421_23210;Murein DD-endopeptidase MepH precursor;Pbr-PA1G7_26075;Murein DD-endopeptidase MepH precursor;Pbr-PP1_210F_10405;Murein DD-endopeptidase MepH precursor;Pbr-TM1A3_09165;Murein DD-endopeptidase MepH precursor
Pbr-3Re2-7_22565;Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase precursor;Pbr-51MFCVI2_01360;Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase precursor;Pbr-BS3663_14645;Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase precursor;Pbr-L13-6-12_24405;Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase precursor;Pbr-LBUM300_24070;Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase precursor;Pbr-NFM421_23215;Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase precursor;Pbr-PA1G7_26080;Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase precursor;Pbr-PP1_210F_10400;Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase precursor;Pbr-TM1A3_09170;Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase precursor
Pbr-3Re2-7_22570;DnaA regulatory inactivator Hda;Pbr-51MFCVI2_01355;DnaA regulatory inactivator Hda;Pbr-BS3663_14650;DnaA regulatory inactivator Hda;Pbr-L13-6-12_24400;DnaA regulatory inactivator Hda;Pbr-LBUM300_24075;DnaA regulatory inactivator Hda;Pbr-NFM421_23220;DnaA regulatory inactivator Hda;Pbr-PA1G7_26085;DnaA regulatory inactivator Hda;Pbr-PP1_210F_10395;DnaA regulatory inactivator Hda;Pbr-TM1A3_09175;DnaA regulatory inactivator Hda
Pbr-3Re2-7_22575;pheromone autoinducer 2 transporter;Pbr-51MFCVI2_01350;pheromone autoinducer 2 transporter;Pbr-BS3663_14655;pheromone autoinducer 2 transporter;Pbr-L13-6-12_24395;pheromone autoinducer 2 transporter;Pbr-LBUM300_24080;pheromone autoinducer 2 transporter;Pbr-NFM421_23225;pheromone autoinducer 2 transporter;Pbr-PA1G7_26090;pheromone autoinducer 2 transporter;Pbr-PP1_210F_10390;pheromone autoinducer 2 transporter;Pbr-TM1A3_09180;pheromone autoinducer 2 transporter
Pbr-3Re2-7_22580;hypothetical protein;Pbr-51MFCVI2_01345;hypothetical protein;Pbr-BS3663_14660;hypothetical protein;Pbr-L13-6-12_24390;hypothetical protein;Pbr-LBUM300_24085;hypothetical protein;Pbr-NFM421_23230;hypothetical protein;Pbr-PA1G7_26095;hypothetical protein;Pbr-PP1_210F_10385;hypothetical protein;Pbr-TM1A3_09185;hypothetical protein
Pbr-3Re2-7_22585;Phosphoribosylformylglycinamidine cyclo-ligase;Pbr-51MFCVI2_01340;Phosphoribosylformylglycinamidine cyclo-ligase;Pbr-BS3663_14665;Phosphoribosylformylglycinamidine cyclo-ligase;Pbr-L13-6-12_24385;Phosphoribosylformylglycinamidine cyclo-ligase;Pbr-LBUM300_24090;Phosphoribosylformylglycinamidine cyclo-ligase;Pbr-NFM421_23235;Phosphoribosylformylglycinamidine cyclo-ligase;Pbr-PA1G7_26100;Phosphoribosylformylglycinamidine cyclo-ligase;Pbr-PP1_210F_10380;Phosphoribosylformylglycinamidine cyclo-ligase;Pbr-TM1A3_09190;Phosphoribosylformylglycinamidine cyclo-ligase
Pbr-3Re2-7_22590;Phosphoribosylglycinamide formyltransferase;Pbr-51MFCVI2_01335;Phosphoribosylglycinamide formyltransferase;Pbr-BS3663_14670;Phosphoribosylglycinamide formyltransferase;Pbr-L13-6-12_24380;Phosphoribosylglycinamide formyltransferase;Pbr-LBUM300_24095;Phosphoribosylglycinamide formyltransferase;Pbr-NFM421_23240;Phosphoribosylglycinamide formyltransferase;Pbr-PA1G7_26105;Phosphoribosylglycinamide formyltransferase;Pbr-PP1_210F_10375;Phosphoribosylglycinamide formyltransferase;Pbr-TM1A3_09195;Phosphoribosylglycinamide formyltransferase
Pbr-3Re2-7_22595;hypothetical protein;Pbr-51MFCVI2_01330;hypothetical protein;Pbr-BS3663_14675;hypothetical protein;Pbr-L13-6-12_24375;hypothetical protein;Pbr-LBUM300_24100;hypothetical protein;Pbr-NFM421_23245;hypothetical protein;Pbr-PA1G7_26110;hypothetical protein;Pbr-PP1_210F_10370;hypothetical protein;Pbr-TM1A3_09200;hypothetical protein
Pbr-3Re2-7_22600;hypothetical protein;Pbr-51MFCVI2_01325;hypothetical protein;Pbr-BS3663_14680;hypothetical protein;Pbr-L13-6-12_24370;hypothetical protein;Pbr-LBUM300_24105;hypothetical protein;Pbr-NFM421_23250;hypothetical protein;Pbr-PA1G7_26115;hypothetical protein;Pbr-PP1_210F_10365;hypothetical protein;Pbr-TM1A3_09205;hypothetical protein
Pbr-3Re2-7_22605;hypothetical protein;Pbr-51MFCVI2_01320;hypothetical protein;Pbr-BS3663_14685;hypothetical protein;Pbr-L13-6-12_24365;hypothetical protein;Pbr-LBUM300_24110;hypothetical protein;Pbr-NFM421_23255;hypothetical protein;Pbr-PA1G7_26120;hypothetical protein;Pbr-PP1_210F_10360;hypothetical protein;Pbr-TM1A3_09210;hypothetical protein
Pbr-3Re2-7_22610;Nucleoside triphosphate pyrophosphohydrolase;Pbr-51MFCVI2_01315;Nucleoside triphosphate pyrophosphohydrolase;Pbr-BS3663_14690;Nucleoside triphosphate pyrophosphohydrolase;Pbr-L13-6-12_24360;Nucleoside triphosphate pyrophosphohydrolase;Pbr-LBUM300_24115;Nucleoside triphosphate pyrophosphohydrolase;Pbr-NFM421_23260;Nucleoside triphosphate pyrophosphohydrolase;Pbr-PA1G7_26125;Nucleoside triphosphate pyrophosphohydrolase;Pbr-PP1_210F_10355;Nucleoside triphosphate pyrophosphohydrolase;Pbr-TM1A3_09215;Nucleoside triphosphate pyrophosphohydrolase
Pbr-3Re2-7_22615;GTP pyrophosphokinase;Pbr-51MFCVI2_01310;GTP pyrophosphokinase;Pbr-BS3663_14695;GTP pyrophosphokinase;Pbr-L13-6-12_24355;GTP pyrophosphokinase;Pbr-LBUM300_24120;GTP pyrophosphokinase;Pbr-NFM421_23265;GTP pyrophosphokinase;Pbr-PA1G7_26130;GTP pyrophosphokinase;Pbr-PP1_210F_10350;GTP pyrophosphokinase;Pbr-TM1A3_09220;GTP pyrophosphokinase
